,0,1,2,3,4
5275,2021-12-05 11:11:54+00:00,forever061213,0,100,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
5276,2021-12-05 11:11:50+00:00,jdreher,4,4,"Sehr guter Wissenschaftsvortrag auf Englisch. 

Psychotherapeuten sollten Entwicklungsstörungen in früher Kindheit… https://t.co/0QAaYFEGc0"
5277,2021-12-05 11:11:49+00:00,AgborJedidiah,0,0,"If you’re suffering from cancer, depression and anxiety. Shroom is the solution to your prob.🍄🍄 https://t.co/Eo7vmGSe3T"
5278,2021-12-05 11:11:42+00:00,Jazmin_Valeree,0,561,RT @SoGrizzy: Ayo this seasonal depression got hands
5279,2021-12-05 11:11:41+00:00,snwbrds1,0,21,"RT @Antimyon106: Wenn über die ""Spaltung der Gesellschaft"" geredet wurde, habe ich immer gesagt: ""Na und? Die Spaltung von Organ und Tumor…"
5280,2021-12-05 11:11:33+00:00,CigarsRocks,0,0,@_savvvii Hope you get over your depression sexy lady!
5281,2021-12-05 11:11:32+00:00,Rebeuh,0,4193,RT @anecdotesdefou: En 2004 une tigresse d'un zoo thailandais avait perdu ses petits à cause d'une mise bas prématurée. Suite à ça elle est…
5282,2021-12-05 11:11:28+00:00,ahmsluis,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5283,2021-12-05 11:11:27+00:00,ke_bucha,0,0,@colinecm C'est quoi le but là ? De montrer ta dépression ou ton niveau de retard mental ?
5284,2021-12-05 11:11:25+00:00,g84053674,0,88,RT @SciReports: Can internet memes help alleviate symptoms of depression? #MentalHealthAwarenessWeek https://t.co/RKgb1p3OEZ
5285,2021-12-05 11:11:23+00:00,lQu7y40MbqnXzxf,0,2531,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5286,2021-12-05 11:11:16+00:00,Jaki_A_King,0,0,"HUG COUPON
Hugs are fat free, sugar free and require no batteries. Hugs reduce blood pressure, body temperature and… https://t.co/Xz76JZzy6b"
5287,2021-12-05 11:11:15+00:00,SaniAbdoullah,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5288,2021-12-05 11:11:14+00:00,popsinthevoid,0,100,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
5289,2021-12-05 11:11:13+00:00,Faimeng606,0,2531,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5290,2021-12-05 11:11:12+00:00,diorgIoss,16,0,"seasonal depression soundtrack 

https://t.co/qub0otUpS6"
5291,2021-12-05 11:11:08+00:00,TinoKottia,0,46,RT @smclmly: No one would have ever predicted the cure for post concert depression would be Super Tuna. @BTS_twt #SuperTunaByJin 💜🐠 https:/…
5292,2021-12-05 11:11:08+00:00,ChristMarss,0,100,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
5293,2021-12-05 11:11:04+00:00,FL0RlS,0,100,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
5294,2021-12-05 11:10:59+00:00,OdishaWeather7,0,3,RT @BIBHUJIT4: Situation in Paradeep due to the Depression in BOB.... @OdishaWeather7 @mcbbsr @ https://t.co/WWgR8f0rBs
5295,2021-12-05 11:10:59+00:00,B00L0VEMAIL,0,100,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
5296,2021-12-05 11:10:55+00:00,fragilefleur,0,0,@RawBeautyKristi I’ve read a million responses that many women have experienced it severely and less severely but e… https://t.co/x4GxU87z0i
5297,2021-12-05 11:10:48+00:00,dozingallium,1092,100,"c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're ju… https://t.co/L4vFzusQiz"
5298,2021-12-05 11:10:48+00:00,_2reaal,0,0,If I ever do plan on unaliving myself it’s gone be in September-October cause that seasonal depression kicks my ass every time
5299,2021-12-05 11:10:43+00:00,BarbWiresRadio,0,0,Deep Depression - Priestianity via #Independent #NowPlaying #320MAX48 Boston Artist Radio Listen at… https://t.co/4LNlerJsEH
5300,2021-12-05 11:10:40+00:00,m__aley,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5301,2021-12-05 11:10:40+00:00,mercymt27,0,0,@SolarisDog99 @vegan_tee The pharmaceutical I am referring to is the only non synthetic drug to fight depression- lithium.
5302,2021-12-05 11:10:34+00:00,Thuleh5979,1,0,"Depression really has the better of me Right Now, I Try to fight it but Isingaphezu Kwamandla"
5303,2021-12-05 11:10:34+00:00,sheisayla,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5304,2021-12-05 11:10:29+00:00,koke_satish,0,36,"RT @amitdeshmra: The greatest cause of #depression is the reality, one's mind makes up
- Amit Deshpande
Men's Rights Activist"
5305,2021-12-05 11:10:28+00:00,noalavallee1,0,55,RT @EtoileNoire__: Je ne peux plus jouer à fortnite depuis 14 heures maintenant.. je vais faire une dépression 😰
5306,2021-12-05 11:10:24+00:00,LJeune29,0,11,RT @Inzho10: J’ai trouvé un remède contre la dépression du match du Barca alors je suis plein de bonheur https://t.co/M1Lcrtqu0Q
5307,2021-12-05 11:10:24+00:00,DaFirstWater,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5308,2021-12-05 11:10:22+00:00,UsmanSheikh512,0,0,"@AleenaSh_ Unfortunately, no one can understand sendups depression 🥲🥲"
5309,2021-12-05 11:10:22+00:00,kuroomichaelis,0,0,Cuz’ thanks to that i have trust issues and depression now 💀
5310,2021-12-05 11:10:20+00:00,bykaitlynsoto,0,533,RT @_tyedied: Depression complexion https://t.co/dBYPly6FCG
5311,2021-12-05 11:10:20+00:00,lilsaintbigboi2,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5312,2021-12-05 11:10:16+00:00,AfiqqqqqS,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5313,2021-12-05 11:10:15+00:00,Avatar97348067,1,0,@anuarsha1970 But what about my depression?😆😂😂🤣🤣
5314,2021-12-05 11:10:12+00:00,Chaudhary_oyye,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5315,2021-12-05 11:10:11+00:00,SaltQueen9,0,2531,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5316,2021-12-05 11:10:11+00:00,ahmad_nooriza,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5317,2021-12-05 11:10:10+00:00,mrsupremo_,0,0,Depression will rob you of all your logical reasoning. You drown in the pain and the only escape is death.
5318,2021-12-05 11:10:10+00:00,soulwriter333,0,0,@DesertDweller08 @jimsciutto While I don't agree parents can always control the actions of teenagers that's why he… https://t.co/8mGNJAUnvU
5319,2021-12-05 11:10:06+00:00,KopanoMashishi,0,1,"RT @adigoesswimming: @tommyinboots Depression is horrible and I'm not saying the former should be dismissed or whatever, but also I'm not j…"
5320,2021-12-05 11:10:05+00:00,58f2e727c302488,0,480,"RT @thephukdi: Vinod Dua’s daughter comparing the ultimate sacrifice of soldiers with deaths due to depression. 

Logic level of this whole…"
5321,2021-12-05 11:10:02+00:00,AngryTigerNFT,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5322,2021-12-05 11:10:02+00:00,KopanoMashishi,0,8,RT @adigoesswimming: @tommyinboots Depression being the same diagnosis for people who still do everything they normally do but feel hopeles…
5323,2021-12-05 11:10:01+00:00,SkypeTherapist,0,0,Skype Therapy using mindfulness for overcoming #Anxiety and #Depression and #Addiction without depending on drugs.… https://t.co/VZU3PKAjTV
5324,2021-12-05 11:10:00+00:00,kyroslykos,0,681,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
5325,2021-12-05 11:09:59+00:00,lastname_wapsie,0,352,RT @palesa_moloto: Depression is hard to deal okes. No ways 💔
5326,2021-12-05 11:09:59+00:00,blaudaya,0,1,RT @chop_sticks: depression
5327,2021-12-05 11:09:52+00:00,madprincessbtch,0,9,RT @jahsai300: Fighting Depression is no joke .
5328,2021-12-05 11:09:51+00:00,huskybags,0,91,RT @CodyElijah1: One symptom of COVID that isn't talked about much is the psychological effect. Many patients I've seen have a profound sen…
5329,2021-12-05 11:09:51+00:00,goddess_hwasa,0,278,"RT @hwasauced: 211204 Hwasa MMT fansign

: I’ve been having a hard time because of my depression 
🦁: Because of what?
: Depression
🦁: Depre…"
5330,2021-12-05 11:09:47+00:00,LouLaLives,0,0,So this is kinda random but ya know when people on videos or in real life try and tell a teenage girl that she's ju… https://t.co/73niZGvUaN
5331,2021-12-05 11:09:44+00:00,lopunyy,0,2531,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5332,2021-12-05 11:09:42+00:00,karenochuwa,0,279,RT @voguingbey: a beyoncé concert rn would cure my depression
5333,2021-12-05 11:09:41+00:00,heysashajay,0,0,feeling that post concert depression now 😭
5334,2021-12-05 11:09:38+00:00,thecourtrundell,6,0,I found the cure to my depression tonight. https://t.co/2zyg2x8PC3
5335,2021-12-05 11:09:37+00:00,milbbangnyu,4,0,post concert depression but it was a 3 hour-long lagging screen at 144p
5336,2021-12-05 11:09:32+00:00,nrrhidayat,0,203,RT @myunclesmemes: Depression hits different https://t.co/MduLK5isQW
5337,2021-12-05 11:09:31+00:00,sarahtooonin,0,0,"""Prevalence of depression and anxiety among middle children""

This is one hell of a good topic for research actually lol."
5338,2021-12-05 11:09:28+00:00,libragworl,0,0,i swear december 1st hit and my depression completely vanished
5339,2021-12-05 11:09:26+00:00,TankesmedjanX7,0,2,RT @logiknoll: @BengtHojer Historien upprepar sig. Great depression och totalitarism
5340,2021-12-05 11:09:24+00:00,Rahma_fynn,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5341,2021-12-05 11:09:20+00:00,GidiDanAuta,1,0,"It's never easy, but I can tell you depression most of the time comes as a result of waiting for government work. S… https://t.co/sEe0j79EZD"
5342,2021-12-05 11:09:19+00:00,terriana_rani,0,36,RT @vxprada: depression almost beat my ass today but we still here &lt;333
5343,2021-12-05 11:09:18+00:00,emkaeyyy,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5344,2021-12-05 11:09:14+00:00,roman_paqr,0,57,"RT @NayDonuts: DEPRESSION IS REAL.
.
.
And NO ONE ever lacks a good reason for suicide. 
Suicide is heartbreakingly terrible, no one wants…"
5345,2021-12-05 11:09:08+00:00,pipindenaugen,1,0,hab mein versifftes ekliges depression zimmer aufgeräumt 💘
5346,2021-12-05 11:09:08+00:00,sans_depression,0,4,RT @Dog2e11400: 🤨 https://t.co/fRrsWBULIB
5347,2021-12-05 11:09:08+00:00,YAESAKY,0,2531,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5348,2021-12-05 11:09:08+00:00,kaafinashedaar,0,2,"RT @Pravinkpp: #dramebaaj @iamFirki
Mai aaj jldi so jaunga

Le Anxiety/depression- https://t.co/H3m9WDJggC"
5349,2021-12-05 11:09:04+00:00,tianasrulll,0,8966,RT @annarsli: She never said by making prayers it can heal depression. But for some people and some cases it can help an individual to have…
5350,2021-12-05 11:09:04+00:00,osirisgebnut,0,6,"RT @imaracingmom: My letter to @truthinitiative about #DepressionSticks
""No one should die in isolation and despair, certainly not a kid ba…"
5351,2021-12-05 11:09:02+00:00,nuvlankit,0,24,RT @HottieBabeGem: Depression is not a joke!!
5352,2021-12-05 11:08:59+00:00,MahfuzTaj,0,88,RT @SciReports: Can internet memes help alleviate symptoms of depression? #MentalHealthAwarenessWeek https://t.co/RKgb1p3OEZ
5353,2021-12-05 11:08:59+00:00,memoirofalady,0,0,Bitch for her maybe but not for me! The fuck is a 31 year old goldie gonna talk with a 21 year old youngie? I wanna… https://t.co/glWRe7TxjV
5354,2021-12-05 11:08:55+00:00,astraea_cnl,0,24,RT @HottieBabeGem: Depression is not a joke!!
5355,2021-12-05 11:08:50+00:00,susanetoo,0,11,"RT @TaniaAMarshall: 2/2 There had been no prior history of depression or SI, so took her off Testosterone and had her in treatment for trau…"
5356,2021-12-05 11:08:49+00:00,andreapgdr,0,0,"Wrong move yung panonood ng Joker, nakakatrigger ng depression shuta"
5357,2021-12-05 11:08:48+00:00,HoffmannNeisha,0,0,@ElaineM11584892 Biggest cause of depression and anxiety ATM🤬
5358,2021-12-05 11:08:43+00:00,succ_depression,0,101,RT @paintdelivery_: https://t.co/wVWbgE3Kka
5359,2021-12-05 11:08:40+00:00,MukarramahN,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5360,2021-12-05 11:08:37+00:00,notjoecy,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5361,2021-12-05 11:08:35+00:00,peachyybaek__,0,459,RT @wooscap: We really went from Eternal Sunshine to eternal depression.
5362,2021-12-05 11:08:33+00:00,alkeshmshah,0,4,"RT @JahanviRajpuro3: Benefits of 1 Mukhi Rudraksha

Brings fortune,wealth
Develops leadership qualities
Gives mental peace
develops concent…"
5363,2021-12-05 11:08:33+00:00,sryslyidgaf_,0,70,"RT @kitsuukart: #KKGOs | PH 🇵🇭
✢ BTS Permission To Dance on Stage Fan Merch by KitsuuKart  PRE-ORDER ✢ 

Post-concert depression? Some merc…"
5364,2021-12-05 11:08:32+00:00,BTS_fiend,1,0,"@TalesofEire harm/kill one or both of their main characters off to invoke sadness, anger, depression in the reader… https://t.co/NUU0iCmLty"
5365,2021-12-05 11:08:31+00:00,tonymcleannet,0,8,RT @Sarahdellbtint1: We cover up our #mentalhealth with a mask &amp; a smile. When I tell people I have chronic depression they are surprised.…
5366,2021-12-05 11:08:31+00:00,Official_OGI,0,7637,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5367,2021-12-05 11:08:31+00:00,julieTr42282260,0,289,RT @voguingbey: a beyoncé concert rn would cure my depression
5368,2021-12-05 11:08:28+00:00,Nolliag66,0,5,"RT @RFHunt1: Have you been referred to #CBT or #DBT for your #depression.- 

If so - how long did you have to wait? 
Did you get mental hea…"
5369,2021-12-05 11:08:28+00:00,lonecanislupus,0,0,"Addendum: Rabbit Season, Duck Season starring mania as Bugs Bunny and depression as Daffy Duck. https://t.co/21LBamkKBX"
5370,2021-12-05 11:08:17+00:00,lexaeusium,9,2,what lenatherapy does to depression https://t.co/MX950Jqfc2
5371,2021-12-05 11:08:15+00:00,Sisipho_N,0,5,RT @Thembi_Lily: This year end fatigue feels a lot like Depression &amp; I don’t like that.
5372,2021-12-05 11:08:13+00:00,PenelopesBack,0,30,"RT @erdocAA: Eating disorders, suicide attempts, PTSD, drugs and EtOH, depression, hopelessness, despair. 

This is life for many Ontario t…"
5373,2021-12-05 11:08:13+00:00,TOBORAY,0,1749,RT @datchuguy: Life after NYSC always comes with a touch of depression
5374,2021-12-05 11:08:12+00:00,RanaOMGitsME,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5375,2021-12-05 11:08:08+00:00,thegoldencasper,0,0,depression and anxiety https://t.co/nzXYcbNY8W
5376,2021-12-05 11:08:06+00:00,niccolapuz,0,1,"RT @DianeSamanthaaa: ang lala ng tulog ko lately, depression nap galore hahaha"
5377,2021-12-05 11:08:06+00:00,milbbangnyu,4,0,deobis having post concert depression over a 144p lagging screen
5378,2021-12-05 11:08:05+00:00,jam_n_jeli,0,688,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
5379,2021-12-05 11:08:05+00:00,Mitsu123Nyan,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5380,2021-12-05 11:08:03+00:00,jardiancexx,0,3,"RT @sonejaechi: Prob is that not all ppl will understand unless they experienced it. Sometimes, even ppl around u won't notice that u r suf…"
5381,2021-12-05 11:08:02+00:00,CJaneHaines,0,5,"RT @RFHunt1: Have you been referred to #CBT or #DBT for your #depression.- 

If so - how long did you have to wait? 
Did you get mental hea…"
5382,2021-12-05 11:08:02+00:00,naruharuu,0,0,@heyyasoobin If anything at all is ever be effective enough to cure all depression it will be choi soobin
5383,2021-12-05 11:07:59+00:00,xuxz_xz,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5384,2021-12-05 11:07:57+00:00,letmeloveyouLDR,3,0,A chaque fois que j’écoute sweet carolina lana me rappelle que j’ai un cours sur le baby blues et la dépression post natale a bosser
5385,2021-12-05 11:07:57+00:00,welcome_rangnik,0,23,RT @chemelllll: Banyak apa yg @magmalaya sharing tadi terngiang ngiang di telinga. Antaranya business banyak buat anak muda depression
5386,2021-12-05 11:07:55+00:00,frauwiderwillig,1,0,@kamel_das Ich glaube seit Depression und Angststörung trete ich viel öfter aus aus meiner Komfortzone heraus als v… https://t.co/KDaCYQkOCx
5387,2021-12-05 11:07:47+00:00,ZephyrStobart,0,164,RT @RiseFallNickBck: Imaginary Friends canonically birthed from sadness/depression is a hell of a thought https://t.co/pOJU5z5GSV
5388,2021-12-05 11:07:42+00:00,nana_asap,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5389,2021-12-05 11:07:42+00:00,endlesssavor,0,6,"RT @ft_canaanland: By the anointing, depression shall be far from you!

By the anointing, evil is not permitted to touch you!

#PreShilohEn…"
5390,2021-12-05 11:07:40+00:00,noctaerna,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5391,2021-12-05 11:07:39+00:00,Aziera0810,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5392,2021-12-05 11:07:35+00:00,TabithaVWesley1,0,0,@Millions @PayPal $TabbyWabby7. I’m disable and I suffer from depression. With everything going on in this world an… https://t.co/c8X6bC20ye
5393,2021-12-05 11:07:34+00:00,pr3ttyhighh,0,1879,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
5394,2021-12-05 11:07:33+00:00,husnainsh69,0,88,RT @SciReports: Can internet memes help alleviate symptoms of depression? #MentalHealthAwarenessWeek https://t.co/RKgb1p3OEZ
5395,2021-12-05 11:07:27+00:00,Iamamonster99,0,688,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
5396,2021-12-05 11:07:22+00:00,PK66974113,2,1,"@Profdilipmandal Castist @OpIndia_com should have disclosed name of journalist who wrote the article.
It seems auth… https://t.co/wtV9g0dbi1"
5397,2021-12-05 11:07:18+00:00,blonelytomato,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5398,2021-12-05 11:07:18+00:00,Justy2103,0,0,"@thatsdax Done and followed all steps, your one hell of an inspiration and helped me with my anxiety and depression… https://t.co/70ep06z2Rj"
5399,2021-12-05 11:07:17+00:00,onke84,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5400,2021-12-05 11:07:16+00:00,KBiotechexpress,1,0,This is ht if depression due to man made covid https://t.co/iLjCAb46XQ
5401,2021-12-05 11:07:13+00:00,Bubbafan23XI,0,0,"I play all sorts of video games 
Sports games
Wrestling games 
Racing games 
FPS
RPG 
Fighting games 

Video games… https://t.co/hPWW1mNMSD"
5402,2021-12-05 11:07:11+00:00,Lebuza_M,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5403,2021-12-05 11:07:05+00:00,kanzahjj,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5404,2021-12-05 11:07:02+00:00,nomfleeki,0,5,RT @Thembi_Lily: This year end fatigue feels a lot like Depression &amp; I don’t like that.
5405,2021-12-05 11:06:57+00:00,moomoonac,0,278,"RT @hwasauced: 211204 Hwasa MMT fansign

: I’ve been having a hard time because of my depression 
🦁: Because of what?
: Depression
🦁: Depre…"
5406,2021-12-05 11:06:55+00:00,HeyImanhere1,9,0,"Me: Mummy main depression ja rahi hoon. 
Mummy: thk hai 7 bjy say pehly garh aa jana🥲"
5407,2021-12-05 11:06:55+00:00,70Akhtar,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5408,2021-12-05 11:06:49+00:00,sowoojooning,0,2,RT @littlespoongi: miss autumn leaves literally cured my depression https://t.co/G6INpO45sx
5409,2021-12-05 11:06:48+00:00,BEBIGEE123,0,53,RT @SeeNadsGo: @_thehouseplant_ @kasnel199 @xxcatishxx Sometimes this struggle lasts years. Upon years. Add chronic physical illness to the…
5410,2021-12-05 11:06:47+00:00,Rahul15460009,0,0,@nilotpalm6 Brand ambassador of depression and murderer tharki budhao bhatt
5411,2021-12-05 11:06:45+00:00,Khalifag11,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5412,2021-12-05 11:06:43+00:00,cmoiwsh___,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5413,2021-12-05 11:06:42+00:00,hassgolicha,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5414,2021-12-05 11:06:42+00:00,Inmecircles,0,0,"@gunsnrosesgirl3 Hopefully you see the spelling's light and wasn't it ""increased white blood cells, increased depre… https://t.co/94U7Y787aN"
5415,2021-12-05 11:06:39+00:00,_ma__riya,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5416,2021-12-05 11:06:35+00:00,tamanocaeli,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5417,2021-12-05 11:06:32+00:00,geoprinz,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5418,2021-12-05 11:06:29+00:00,guyleonard,0,16,"RT @lizziegillett: In hugely cheering news, my documentary about magic mushrooms and depression is now on @netflix 

MAGIC MEDICINE is an o…"
5419,2021-12-05 11:06:26+00:00,dump_lara,0,0,"weeks ago, i already forgot that i was diagnosed with mild depression. 

tnx for reminding me"
5420,2021-12-05 11:06:23+00:00,DRPECON,0,1,RT @CassidyHatch: @kasnel199 @sierrathanika literally omg people just don’t understand how mental illnesses like anxiety or depression or m…
5421,2021-12-05 11:06:22+00:00,drsyb,0,5,"RT @DiaryAdoptee: As a child, I was believed to be ""okay"" and ""well-adjusted"".

...Until I wasn't.

I have battled depression &amp; anxiety all…"
5422,2021-12-05 11:06:20+00:00,aidilridhone,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5423,2021-12-05 11:06:18+00:00,CERBEE_NFT,0,5,"RT @janmichaelmc: 🇵🇭 My wife &amp; I decided to doxx ourselves, as she finally decided to open up about her journey w/ depression. We created t…"
5424,2021-12-05 11:06:17+00:00,newbiess101,0,2,RT @sanghakric_kr: heres the post concert depression coming to me now.
5425,2021-12-05 11:06:17+00:00,HajiaMimi1,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5426,2021-12-05 11:06:15+00:00,derrysmk,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5427,2021-12-05 11:06:09+00:00,_Pehlivanian,2,0,"Idk how you guys mistreat girls when she's the only cure for my depression 
It should be Like she's the queen of sp… https://t.co/h9rLOvGsaL"
5428,2021-12-05 11:06:07+00:00,momotrocho,0,0,Je fais une dépression post-partum de mon chômage
5429,2021-12-05 11:06:06+00:00,saifulissohel,0,0,Depression in Bay: Rain disrupts Dhaka life https://t.co/ng29y3ReRo
5430,2021-12-05 11:06:04+00:00,UsmanSh87320896,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5431,2021-12-05 11:06:02+00:00,you_fffucker,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5432,2021-12-05 11:06:01+00:00,AishatOlaY,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5433,2021-12-05 11:05:54+00:00,KhalidAlsaIman,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5434,2021-12-05 11:05:53+00:00,MuradHabibY,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5435,2021-12-05 11:05:51+00:00,KolMohdAzmi,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5436,2021-12-05 11:05:51+00:00,matangabu,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5437,2021-12-05 11:05:48+00:00,freywillows,0,688,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
5438,2021-12-05 11:05:37+00:00,MuhdFarisIzz,0,204,RT @myunclesmemes: Depression hits different https://t.co/MduLK5isQW
5439,2021-12-05 11:05:34+00:00,daisukes_,0,2552,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
5440,2021-12-05 11:05:33+00:00,vrboii,0,73,"RT @ibjela: Depression ni adalah sejenis makhluk yg hidup subur dengan makan unchanneled energy.

Depression adalah sangat kuat dalam diri…"
5441,2021-12-05 11:05:31+00:00,caywilcha,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5442,2021-12-05 11:05:29+00:00,Fatimakesrii,0,7689,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
5443,2021-12-05 11:05:25+00:00,beingBlythe,0,0,"@RearTodd Technically, isn’t he handkneecapped? (Sorry, I couldn’t help myself.) It seems like the problem goes dee… https://t.co/zBdT9VqERs"
